Annexure II-  Nifty 50 Index : Jun 2022,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
19,HDFCLIFE,HDFC Life Insurance Company Ltd.,LIFE INSURANCE,21130735730,51136.38,0.74,0.99,0.39,1.69,-8.17,0.02
20,HEROMOTOCO,Hero MotoCorp Ltd.,MOTOR CYCLES/SCOOTERS,399637306,35324.04,0.51,0.87,0.30,2.12,-1.95,0.02
21,HINDALCO,Hindalco Industries Ltd.,ALUMINIUM,2247172724,49465.33,0.71,1.30,0.27,2.91,-19.86,0.02
22,HINDUNILVR,Hindustan Unilever Ltd.,DIVERSIFIED,2349591262,199157.93,2.88,0.65,0.23,1.65,-5.21,0.02
23,HDFC,Housing Development Finance Corporation Ltd.,HOUSING FINANCE,3623254784,393277.13,5.68,1.21,0.53,1.53,-5.89,0.02
24,ICICIBANK,ICICI Bank Ltd.,PRIVATE SECTOR BANK,13910532546,491876.43,7.11,1.04,0.46,1.40,-6.06,0.02
25,ITC,ITC Ltd.,CIGARETTES & RELATED PRODUCTS,12323255932,239299.15,3.46,0.77,0.27,1.08,1.05,0.03
26,INDUSINDBK,IndusInd Bank Ltd.,PRIVATE SECTOR BANK,7750004430,51712.21,0.75,1.34,0.39,1.96,-14.66,0.03
27,INFY,Infosys Ltd.,COMPUTERS - SOFTWARE,21037221425,535125.06,7.73,0.97,0.43,1.60,-2.77,0.02
28,JSWSTEEL,JSW Steel Ltd.,STEEL,2417220440,54580.84,0.79,1.28,0.32,2.06,2.40,0.03
29,KOTAKBANK,Kotak Mahindra Bank Ltd.,PRIVATE SECTOR BANK,9925735290,244017.06,3.53,1.04,0.42,1.41,-10.06,0.02
30,LT,Larsen & Toubro Ltd.,ENGINEERING-DESIGNING-CONSTRUCTION,2810290442,188302.81,2.72,1.10,0.55,1.53,-5.82,0.03
31,M&M,Mahindra & Mahindra Ltd.,PASSENGER/UTILITY VEHICLES,6215962720,104642.69,1.51,0.97,0.33,1.87,5.68,0.02
32,MARUTI,Maruti Suzuki India Ltd.,PASSENGER/UTILITY VEHICLES,1510400300,112589.17,1.63,0.88,0.25,1.64,6.33,0.02
33,NTPC,NTPC Ltd.,POWER,96966661340,67897.03,0.98,0.71,0.18,1.77,-8.40,0.03
34,NESTLEIND,Nestle India Ltd.,CONSUMER FOOD,964157160,62322.15,0.90,0.45,0.16,1.05,-1.25,0.03
35,ONGC,Oil & Natural Gas Corporation Ltd.,OIL EXPLORATION,62901396030,59102.78,0.85,0.53,0.06,2.95,0.20,0.03
36,POWERGRID,Power Grid Corporation of India Ltd.,POWER - TRANSMISSION,69754528640,72426.82,1.05,0.46,0.09,1.01,-9.02,0.03
37,RELIANCE,Reliance Industries Ltd.,REFINERIES/MARKETING,67651122600,895553.05,12.94,1.12,0.50,1.82,-1.41,0.02
38,SBILIFE,SBI Life Insurance Company Ltd.,LIFE INSURANCE,10004374250,48693.29,0.70,0.81,0.30,1.22,-7.88,0.03
39,SHREECEM,Shree Cement Ltd.,CEMENT,360807480,25377.72,0.37,0.93,0.32,1.74,-14.05,0.03
40,SBIN,State Bank of India,PUBLIC SECTOR BANK,8924611734,178792.99,2.58,1.15,0.49,1.47,-0.47,0.02
41,SUNPHARMA,Sun Pharmaceutical Industries Ltd.,PHARMACEUTICALS,2399334970,89679.94,1.30,0.70,0.22,1.42,-3.49,0.02
42,TCS,Tata Consultancy Services Ltd.,COMPUTERS - SOFTWARE,3699051373,338384.78,4.89,0.83,0.39,1.63,-2.89,0.02
43,TATACONSUM,Tata Consumer Products Ltd.,TEA &  COFFEE,921551715,42310.97,0.61,0.95,0.37,1.31,-7.03,0.03
44,TATAMOTORS,Tata Motors Ltd.,PASSENGER/UTILITY VEHICLES,6641824616,73847.79,1.07,1.66,0.38,2.11,-7.16,0.02
45,TATASTEEL,Tata Steel Ltd.,STEEL,12221189640,69936.12,1.01,1.35,0.30,2.54,-17.87,0.03
46,TECHM,Tech Mahindra Ltd.,COMPUTERS - SOFTWARE,4862101915,63207.32,0.91,1.16,0.36,1.97,-15.27,0.03
47,TITAN,Titan Company Ltd.,"GEMS, JEWELLERY AND WATCHES",887786160,81000.50,1.17,1.14,0.39,2.33,-12.40,0.02
48,UPL,UPL Ltd.,PESTICIDES AND AGROCHEMICALS,1501215282,34177.27,0.49,0.85,0.25,2.31,-18.88,0.03
49,ULTRACEMCO,UltraTech Cement Ltd.,CEMENT,2886708470,64746.56,0.94,0.91,0.35,1.84,-7.81,0.03
50,WIPRO,Wipro Ltd.,COMPUTERS - SOFTWARE,10964675960,61585.02,0.89,1.05,0.39,1.95,-12.97,0.02
,,,,,6920207.06,,,,,,0.02
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-July-2021 to 30-June-2022,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period  01-July-2021 to 30-June-2022,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 30-June-2022,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is for a portfolio of Rs. 50 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is the weightage average impact cost,,,,,,,,,,,
