Annexure II-  Nifty 50 Index : August 2018,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
13,EICHERMOT,Eicher Motors Ltd.,AUTOMOBILES - 4 WHEELERS,272663000,38254.28,0.83,0.81,0.12,1.73,0.94,0.02
14,GAIL,GAIL (India) Ltd.,GAS,22550709330,32734.16,0.71,0.89,0.09,2.18,-0.79,0.02
15,GRASIM,Grasim Industries Ltd.,CEMENT AND CEMENT PRODUCTS,1314880046,42109.03,0.91,1.18,0.20,1.65,4.13,0.02
16,HCLTECH,HCL Technologies Ltd.,COMPUTERS - SOFTWARE,2784773728,58282.53,1.26,0.44,0.03,1.31,8.43,0.02
17,HDFCBANK,HDFC Bank Ltd.,BANKS,5206599334,423907.78,9.19,0.76,0.27,0.61,-5.43,0.02
18,HEROMOTOCO,Hero MotoCorp Ltd.,AUTOMOBILES - 2 AND 3 WHEELERS,399422910,42238.37,0.92,0.69,0.13,0.95,-1.23,0.02
19,HINDALCO,Hindalco Industries Ltd.,ALUMINIUM,2245051892,34723.66,0.75,1.77,0.28,1.96,11.50,0.02
20,HINDPETRO,Hindustan Petroleum Corporation Ltd.,REFINERIES,15238226250,18950.56,0.41,1.24,0.13,1.60,-10.88,0.02
21,HINDUNILVR,Hindustan Unilever Ltd.,DIVERSIFIED,2164633806,127157.73,2.76,0.73,0.17,1.08,2.80,0.01
22,HDFC,Housing Development Finance Corporation Ltd.,FINANCE - HOUSING,3360549276,312281.06,6.77,1.10,0.35,1.15,-2.95,0.01
23,ITC,I T C Ltd.,CIGARETTES,12204294912,273248.06,5.92,0.82,0.20,0.86,7.44,0.02
24,ICICIBANK,ICICI Bank Ltd.,BANKS,12861352008,220314.96,4.78,1.58,0.25,1.72,12.60,0.02
25,IBULHSGFIN,Indiabulls Housing Finance Ltd.,FINANCE - HOUSING,853185642,41363.40,0.90,1.43,0.24,1.93,-2.91,0.03
26,IOC,Indian Oil Corporation Ltd.,REFINERIES,97118099280,33234.78,0.72,1.05,0.15,1.24,-5.35,0.03
27,INDUSINDBK,IndusInd Bank Ltd.,BANKS,6004052860,97302.28,2.11,0.76,0.15,0.88,-4.44,0.02
28,INFY,Infosys Ltd.,COMPUTERS - SOFTWARE,10920635455,273836.46,5.94,0.57,0.08,1.24,5.57,0.02
29,KOTAKBANK,Kotak Mahindra Bank Ltd.,BANKS,9530225645,171748.96,3.72,0.91,0.22,1.39,-1.50,0.02
30,LT,Larsen & Toubro Ltd.,ENGINEERING,2803455202,168936.77,3.66,1.37,0.38,1.75,5.16,0.02
31,LUPIN,Lupin Ltd.,PHARMACEUTICALS,904245940,22319.89,0.48,1.07,0.12,2.13,12.99,0.03
32,M&M,Mahindra & Mahindra Ltd.,AUTOMOBILES - 4 WHEELERS,6215962720,90004.03,1.95,0.87,0.17,0.93,3.14,0.02
33,MARUTI,Maruti Suzuki India Ltd.,AUTOMOBILES - 4 WHEELERS,1510400300,120905.01,2.62,0.92,0.25,1.19,-4.46,0.02
34,NTPC,NTPC Ltd.,POWER,82454644000,53735.69,1.17,0.72,0.16,0.99,10.75,0.03
35,ONGC,Oil & Natural Gas Corporation Ltd.,OIL EXPLORATION/PRODUCTION,64166175900,50833.73,1.10,0.87,0.13,1.40,8.66,0.02
36,POWERGRID,Power Grid Corporation of India Ltd.,POWER,52315896480,45329.11,0.98,0.52,0.09,1.33,10.53,0.03
37,RELIANCE,Reliance Industries Ltd.,REFINERIES,65074457180,436318.38,9.46,1.28,0.32,1.56,4.69,0.02
38,SBIN,State Bank of India,BANKS,8924587534,116048.20,2.52,1.76,0.19,1.93,5.49,0.02
39,SUNPHARMA,Sun Pharmaceutical Industries Ltd.,PHARMACEUTICALS,2399324494,72054.35,1.56,0.95,0.09,2.01,14.84,0.02
40,TCS,Tata Consultancy Services Ltd.,COMPUTERS - SOFTWARE,3828575182,222804.70,4.83,0.29,0.02,0.68,7.12,0.01
41,TATAMOTORS,Tata Motors Ltd.,AUTOMOBILES - 4 WHEELERS,5774697388,49431.41,1.07,1.30,0.19,1.98,1.29,0.02
42,TATASTEEL,Tata Steel Ltd.,STEEL AND STEEL PRODUCTS,11266104310,45327.48,0.98,1.83,0.37,1.77,6.65,0.02
43,TECHM,Tech Mahindra Ltd.,COMPUTERS - SOFTWARE,4901028920,48041.06,1.04,0.47,0.03,1.74,12.49,0.02
44,TITAN,Titan Company Ltd.,"GEMS, JEWELLERY AND WATCHES",887786160,37215.37,0.81,0.99,0.09,1.43,-2.24,0.02
45,UPL,UPL Ltd.,PESTICIDES AND AGROCHEMICALS,1018685340,26231.96,0.57,1.37,0.19,1.78,11.06,0.03
46,ULTRACEMCO,UltraTech Cement Ltd.,CEMENT AND CEMENT PRODUCTS,2746190710,46704.19,1.01,1.22,0.30,1.11,6.72,0.03
47,VEDL,Vedanta Ltd.,MINING,3717196639,42320.28,0.92,1.79,0.30,2.29,2.48,0.02
48,WIPRO,Wipro Ltd.,COMPUTERS - SOFTWARE,9047953106,34071.20,0.74,0.36,0.04,0.77,8.99,0.02
49,YESBANK,Yes Bank Ltd.,BANKS,4610330290,63345.94,1.37,1.41,0.24,2.27,-6.64,0.03
50,ZEEL,Zee Entertainment Enterprises Ltd.,MEDIA & ENTERTAINMENT,960463070,27850.64,0.60,0.69,0.10,1.26,-5.16,0.02
,,,,,4612277.83,,,,,,0.02
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-Sep-2017 to 31-Aug 2018,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-Sep-2017 to 31-Aug-2018,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 31-Aug-2018,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is for a portfolio of Rs. 50 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is the weightage average impact cost,,,,,,,,,,,
