Annexure II- Nifty Next 50 Index : August 2018,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
42,PNB,Punjab National Bank,BANKS,5521146454,9247.09,1.24,2.18,0.11,2.82,3.58,0.04
43,RECLTD,Rural Electrification Corporation Ltd.,FINANCIAL INSTITUTION,19749180000,9937.00,1.34,1.47,0.17,2.82,2.44,0.05
44,SBILIFE,SBI Life Insurance Company Ltd.,FINANCE,10000000000,8068.80,1.09,0.46,0.04,1.30,-1.98,0.06
45,SHREECEM,Shree Cement Ltd.,CEMENT AND CEMENT PRODUCTS,348372250,23076.28,3.10,0.82,0.11,1.21,11.21,0.07
46,SRTRANSFIN,Shriram Transport Finance Co. Ltd.,FINANCE,2268827360,19396.48,2.61,1.14,0.10,1.70,-3.35,0.03
47,SIEMENS,Siemens Ltd.,ELECTRICAL EQUIPMENT,712240510,9078.84,1.22,1.25,0.26,1.24,3.13,0.05
48,SAIL,Steel Authority of India Ltd.,STEEL AND STEEL PRODUCTS,41305252890,8245.56,1.11,2.32,0.26,2.04,3.03,0.04
49,SUNTV,Sun TV Network Ltd.,MEDIA & ENTERTAINMENT,1970423100,7548.69,1.02,1.50,0.18,2.06,-0.79,0.03
50,MCDOWELL-N,United Spirits Ltd.,BREW/DISTILLERIES,1453277430,17860.60,2.40,1.30,0.14,1.77,7.36,0.04
,,,,,743385.20,,,,,,0.04
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-Sep-2017 to 31-Aug-2018,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-Sep-2017 to 31-Aug-2018,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 31-Aug-2018,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is for a portfolio of Rs. 25 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is the weightage average impact cost,,,,,,,,,,,
