Annexure II- Nifty Next 50 Index : December 2017,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
25,INDIGO,InterGlobe Aviation Ltd.,TRAVEL AND TRANSPORT,3843130580,11118.95,1.49,0.49,0.02,1.98,7.49,0.04
26,JSWSTEEL,JSW Steel Ltd.,STEEL AND STEEL PRODUCTS,2417220440,28043.14,3.75,1.71,0.27,1.67,5.87,0.04
27,LICHSGFIN,LIC Housing Finance Ltd.,FINANCE - HOUSING,1009326000,17062.66,2.28,1.27,0.25,1.24,-3.11,0.02
28,MRF,MRF Ltd.,TYRES,42411430,17798.84,2.38,0.91,0.11,1.45,5.50,0.04
29,MARICO,Marico Ltd.,PERSONAL CARE,1290771198,16650.95,2.23,0.76,0.12,0.95,5.39,0.03
30,MOTHERSUMI,Motherson Sumi Systems Ltd.,AUTO ANCILLARIES,2105289491,29541.95,3.95,1.22,0.21,1.71,3.85,0.03
31,NHPC,NHPC Ltd.,POWER,1.02593E+11,7034.30,0.94,0.92,0.09,1.66,15.17,0.09
32,NMDC,NMDC Ltd.,MINING,3163890474,10899.60,1.46,1.38,0.22,1.66,7.99,0.04
33,OIL,Oil India Ltd.,OIL EXPLORATION/PRODUCTION,7566026070,6745.87,0.90,0.65,0.06,1.48,2.64,0.04
34,OFSS,Oracle Financial Services Software Ltd.,COMPUTERS - SOFTWARE,426667385,9092.22,1.22,0.52,0.05,1.16,10.94,0.05
35,PETRONET,Petronet LNG Ltd.,GAS,15000000880,19106.25,2.55,0.99,0.11,1.89,1.25,0.03
36,PIDILITIND,Pidilite Industries Ltd.,CHEMICALS - SPECIALITY,512810330,13879.72,1.85,0.94,0.16,1.94,7.12,0.03
37,PEL,Piramal Enterprises Ltd.,PHARMACEUTICALS,345576200,23780.48,3.18,1.12,0.11,1.69,3.37,0.04
38,PFC,Power Finance Corporation Ltd.,FINANCIAL INSTITUTION,26400814080,10928.62,1.46,1.60,0.18,1.31,0.74,0.04
39,PGHH,Procter & Gamble Hygiene & Health Care Ltd.,PERSONAL CARE,324607360,8844.84,1.18,0.31,0.03,1.12,-0.05,0.11
40,PNB,Punjab National Bank,BANKS,4851174610,17877.06,2.39,2.53,0.15,1.95,-2.67,0.03
41,RECLTD,Rural Electrification Corporation Ltd.,FINANCIAL INSTITUTION,19749180000,12611.33,1.69,1.45,0.14,1.53,1.10,0.04
42,SHREECEM,Shree Cement Ltd.,CEMENT AND CEMENT PRODUCTS,348372250,22038.29,2.95,0.91,0.11,1.15,5.10,0.05
43,SRTRANSFIN,Shriram Transport Finance Co. Ltd.,FINANCE,2268827360,21510.66,2.87,1.19,0.12,2.03,11.59,0.03
44,SIEMENS,Siemens Ltd.,ELECTRICAL EQUIPMENT,712240510,11022.37,1.47,1.42,0.27,1.75,3.37,0.04
45,SAIL,Steel Authority of India Ltd.,STEEL AND STEEL PRODUCTS,41305252890,9515.70,1.27,2.18,0.27,2.36,19.99,0.04
46,SUNTV,Sun TV Network Ltd.,MEDIA & ENTERTAINMENT,1970423100,9755.07,1.30,1.34,0.09,1.94,13.86,0.04
47,TATAPOWER,Tata Power Co. Ltd.,POWER,2704773510,16944.05,2.26,1.11,0.20,1.50,-1.27,0.04
48,TITAN,Titan Company Ltd.,"GEMS, JEWELLERY AND WATCHES",887786160,35807.12,4.79,1.32,0.09,1.44,4.79,0.02
49,TORNTPHARM,Torrent Pharmaceuticals Ltd.,PHARMACEUTICALS,846113600,6961.48,0.93,0.92,0.09,0.82,10.29,0.04
50,MCDOWELL-N,United Spirits Ltd.,BREW/DISTILLERIES,1307949680,18714.82,2.50,0.96,0.05,1.24,11.70,0.03
,,,,,748269.03,,,,,,0.04
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-Jan-2017 to 29-Dec 2017,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-Jan-2017 to 29-Dec 2017,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 29-Dec 2017,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is for a portfolio of Rs. 25 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is the weightage average impact cost,,,,,,,,,,,
