Annexure II- Nifty Next 50 Index : August 2023,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
15,CHOLAFIN,Cholamandalam Investment and Finance Company Ltd.,NBFC,1644126912,50060.50,3.60,1.11,0.18,1.46,-0.91,0.03
16,COLPAL,Colgate Palmolive (India) Ltd.,PERSONAL CARE,271985634,29269.57,2.11,0.37,0.05,0.95,-3.83,0.03
17,DLF,DLF Ltd.,RESIDENTIAL/COMMERCIAL/SEZ Project,4950630072,35277.76,2.54,1.27,0.26,1.43,-2.82,0.03
18,DABUR,Dabur India Ltd.,PERSONAL CARE,1772034671,36576.63,2.63,0.52,0.08,1.08,-3.91,0.02
19,NYKAA,FSN E-Commerce Ventures Ltd.,E-RETAIL/ E-COMMERCE,2851884395,8954.84,0.64,0.86,0.05,2.25,-7.19,0.04
20,GAIL,GAIL (India) Ltd.,GAS TRANSMISSION/MARKETING,65750996440,35058.87,2.52,0.62,0.09,1.37,-3.44,0.03
21,GODREJCP,Godrej Consumer Products Ltd.,PERSONAL CARE,1022703123,43012.63,3.09,0.39,0.04,1.11,-2.97,0.03
22,HDFCAMC,HDFC Asset Management Company Ltd.,ASSET MANAGEMENT COMPANIES,1067347400,22546.29,1.62,1.18,0.20,1.69,-0.39,0.03
23,HAVELLS,Havells India Ltd.,CONSUMER ELECTRONICS,626509738,39238.31,2.82,0.74,0.13,1.30,3.79,0.03
24,HAL,Hindustan Aeronautics Ltd.,AEROSPACE,3343875000,41297.13,2.97,0.98,0.12,1.54,-1.54,0.02
25,ICICIGI,ICICI Lombard General Insurance Company Ltd.,GENERAL INSURANCE,4912011530,37946.59,2.73,0.62,0.10,1.17,-5.18,0.04
26,ICICIPRULI,ICICI Prudential Life Insurance Company Ltd.,LIFE INSURANCE,14385826560,24769.34,1.78,0.86,0.12,1.08,-2.69,0.04
27,IOC,Indian Oil Corporation Ltd.,REFINERIES/MARKETING,141212383830,36994.54,2.66,0.61,0.13,0.83,-4.96,0.04
28,IRCTC,Indian Railway Catering And Tourism Corporation Ltd.,TRAVEL,1600000000,23102.38,1.66,0.86,0.20,1.42,4.89,0.03
29,INDUSTOWER,Indus Towers Ltd.,TELECOM - INFRASTRUCTURE,26949369500,12814.68,0.92,1.04,0.10,1.94,1.86,0.04
30,NAUKRI,Info Edge (India) Ltd.,E-RETAIL/ E-COMMERCE,1291841200,37967.55,2.73,1.45,0.25,2.39,-5.57,0.03
31,INDIGO,InterGlobe Aviation Ltd.,AIRLINES,3855470990,33973.49,2.44,0.81,0.13,1.58,-6.09,0.03
32,JINDALSTEL,Jindal Steel & Power Ltd.,STEEL,1020088097,28426.77,2.04,1.44,0.22,2.21,2.36,0.03
33,LICI,Life Insurance Corporation of India,LIFE INSURANCE,63249977010,5997.69,0.43,0.88,0.16,1.20,0.84,0.03
34,MARICO,Marico Ltd.,PERSONAL CARE,1293177368,33346.09,2.40,0.32,0.03,1.03,1.69,0.03
35,MUTHOOTFIN,Muthoot Finance Ltd.,NBFC,4014482310,15448.93,1.11,0.69,0.10,1.48,-6.67,0.04
36,PIIND,PI Industries Ltd.,PESTICIDES AND AGROCHEMICALS,151718118,32993.65,2.37,0.91,0.12,1.29,0.35,0.03
37,PAGEIND,Page Industries Ltd.,FABRICS AND GARMENTS,111538740,27349.76,1.97,0.44,0.04,1.18,6.21,0.04
38,PIDILITIND,Pidilite Industries Ltd.,CHEMICALS - SPECIALITY,508345285,43374.24,3.12,0.56,0.13,1.22,-3.82,0.02
39,PGHH,Procter & Gamble Hygiene & Health Care Ltd.,PERSONAL CARE,324607360,7357.69,0.53,0.24,0.02,1.78,1.22,0.07
40,SBICARD,SBI Cards and Payment Services Ltd.,NBFC,9462388490,27086.89,1.95,0.84,0.19,1.13,-4.54,0.03
41,SRF,SRF Ltd.,CHEMICALS - SPECIALITY,2964248250,38707.22,2.78,0.84,0.16,1.01,8.57,0.02
42,MOTHERSON,Samvardhana Motherson International Ltd.,AUTO ANCILLARIES,6776421366,25694.95,1.85,0.91,0.11,1.21,-2.54,0.04
43,SHREECEM,Shree Cement Ltd.,CEMENT,360807480,35932.63,2.58,0.66,0.07,0.67,-1.27,0.02
44,SIEMENS,Siemens Ltd.,POWER EQUIPMENT,712240510,39488.37,2.84,0.74,0.11,1.28,-1.53,0.02
45,TATAPOWER,Tata Power Co. Ltd.,POWER,3195339547,39855.35,2.87,1.01,0.23,1.68,3.55,0.03
46,TORNTPHARM,Torrent Pharmaceuticals Ltd.,PHARMACEUTICALS,1692227200,19040.30,1.37,0.40,0.05,1.73,-8.01,0.03
47,MCDOWELL-N,United Spirits Ltd.,BREW/DISTILLERIES,1454701706,33150.07,2.38,0.84,0.16,1.16,-0.82,0.03
48,VBL,Varun Beverages Ltd.,BEVERAGES,6495580320,20605.95,1.48,0.66,0.04,1.28,11.82,0.04
49,VEDL,Vedanta Ltd.,ALUMINIUM,3717199039,31248.48,2.25,1.21,0.16,1.94,-15.83,0.02
50,ZOMATO,Zomato Ltd.,E-RETAIL/ E-COMMERCE,8579187036,20507.23,1.48,1.54,0.14,2.95,16.05,0.04
,,,,,1390246.51,,,,,,0.06
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-Sep-2022 to 31-Aug-2023,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-Sep-2022 to 31-Aug-2023,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 31-Aug-2023,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is for a portfolio of Rs. 25 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is the weightage average impact cost,,,,,,,,,,,
