Annexure II- Nifty Next 50 Index : October 2023,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
39,SHREECEM,Shree Cement Ltd.,CEMENT,360807480,38317.19,2.60,0.61,0.06,1.00,0.75,0.03
40,SHRIRAMFIN,Shriram Finance Ltd.,NBFC,3753470830,58415.96,3.96,0.76,0.06,2.39,-2.06,0.03
41,SIEMENS,Siemens Ltd.,POWER EQUIPMENT,712240510,33177.86,2.25,0.65,0.07,1.13,-9.30,0.02
42,TVSMOTOR,TVS Motor Company Ltd.,MOTOR CYCLES/SCOOTERS,475087114,41431.29,2.81,0.57,0.06,1.06,4.53,0.03
43,TATAPOWER,Tata Power Co. Ltd.,POWER,3195339547,37648.41,2.55,1.11,0.24,1.45,-8.75,0.02
44,TORNTPHARM,Torrent Pharmaceuticals Ltd.,PHARMACEUTICALS,1692227200,19672.40,1.33,0.41,0.04,1.11,-0.25,0.03
45,TRENT,Trent Ltd.,SPECIALITY RETAIL,355487461,53130.80,3.60,0.91,0.12,1.62,3.58,0.02
46,MCDOWELL-N,United Spirits Ltd.,BREW/DISTILLERIES,1454701706,33597.84,2.28,0.78,0.13,1.40,2.48,0.03
47,VBL,Varun Beverages Ltd.,BEVERAGES,6495682380,21735.44,1.47,0.63,0.03,1.71,-3.90,0.03
48,VEDL,Vedanta Ltd.,ALUMINIUM,3717206239,28824.95,1.95,1.23,0.16,1.56,-2.67,0.03
49,ZOMATO,Zomato Ltd.,E-RETAIL/ E-COMMERCE,8604446215,24047.61,1.63,1.73,0.16,2.15,3.55,0.04
50,ZYDUSLIFE,Zydus Lifesciences Ltd.,PHARMACEUTICALS,1012204139,16237.64,1.10,0.43,0.04,0.80,-6.74,0.03
,,,,,1476493.31,,,,,,0.03
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-Nov-2022 to 31-Oct-2023,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-Nov-2022 to 31-Oct-2023,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 31-Oct-2023,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is for a portfolio of Rs. 25 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is the weightage average impact cost,,,,,,,,,,,
