Annexure II-  Nifty 50 Index : Feb 2021,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
46,TECHM,Tech Mahindra Ltd.,COMPUTERS - SOFTWARE,4836452550,56882.87,0.91,0.85,0.40,1.95,-4.43,0.03
47,TITAN,Titan Company Ltd.,"GEMS, JEWELLERY AND WATCHES",887786160,58704.24,0.94,0.88,0.47,1.95,-0.94,0.02
48,UPL,UPL Ltd.,PESTICIDES AND AGROCHEMICALS,1528090912,30891.58,0.49,1.04,0.36,3.10,0.16,0.03
49,ULTRACEMCO,UltraTech Cement Ltd.,CEMENT AND CEMENT PRODUCTS,2886369060,70600.59,1.13,0.96,0.57,2.64,14.79,0.03
50,WIPRO,Wipro Ltd.,COMPUTERS - SOFTWARE,11430676178,60970.08,0.97,0.67,0.28,1.34,-1.82,0.03
,,,,,6263026.67,,,,,,0.03
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-Mar-2020 to 26-Feb-2021,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-Mar-2020 to 26-Feb-2021,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 26-Feb-2021,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is for a portfolio of Rs. 50 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is the weightage average impact cost,,,,,,,,,,,
