Annexure II- Nifty Next 50 Index : Feb 2021,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
14,BOSCHLTD,Bosch Ltd.,AUTO ANCILLARIES,294936400,12705.63,1.33,0.96,0.41,2.20,-3.08,0.05
15,CADILAHC,Cadila Healthcare Ltd.,PHARMACEUTICALS,1023742595,11138.32,1.17,0.46,0.12,1.51,-3.61,0.04
16,COLPAL,Colgate Palmolive (India) Ltd.,PERSONAL CARE,271985634,21073.12,2.20,0.41,0.20,0.95,-1.38,0.04
17,CONCOR,Container Corporation of India Ltd.,TRAVEL AND TRANSPORT,3046471740,15295.27,1.60,1.00,0.38,3.31,28.69,0.05
18,DLF,DLF Ltd.,CONSTRUCTION,4950630072,18719.57,1.96,1.26,0.51,3.23,18.42,0.04
19,DABUR,Dabur India Ltd.,PERSONAL CARE,1767420476,28454.06,2.98,0.60,0.38,1.13,-2.23,0.03
20,GICRE,General Insurance Corporation of India,FINANCE,8772000000,4643.37,0.49,0.58,0.12,6.74,43.33,0.56
21,GODREJCP,Godrej Consumer Products Ltd.,PERSONAL CARE,1022486273,25967.88,2.72,0.62,0.28,1.57,-7.82,0.04
22,HDFCAMC,HDFC Asset Management Company Ltd.,FINANCE,1064658405,15634.51,1.64,0.77,0.39,1.55,2.10,0.04
23,HAVELLS,Havells India Ltd.,ELECTRICAL EQUIPMENT,626013006,27683.55,2.90,0.67,0.26,2.67,5.82,0.04
24,HINDPETRO,Hindustan Petroleum Corporation Ltd.,REFINERIES,15141745490,17988.47,1.88,0.81,0.28,2.09,10.91,0.04
25,HINDZINC,Hindustan Zinc Ltd.,METALS,8450638000,7542.19,0.79,0.58,0.15,1.59,8.28,0.04
26,ICICIGI,ICICI Lombard General Insurance Company Ltd.,FINANCE,4545207640,31111.04,3.25,0.91,0.42,1.79,8.40,0.05
27,ICICIPRULI,ICICI Prudential Life Insurance Company Ltd.,FINANCE,14359026910,17894.00,1.87,1.20,0.49,1.68,-4.04,0.05
28,IGL,Indraprastha Gas Ltd.,GAS,1400001600,17218.27,1.80,0.77,0.33,2.55,-4.62,0.05
29,INDUSTOWER,Indus Towers Ltd.,TELECOMMUNICATION - EQUIPMENT,26949369500,24316.42,2.54,0.74,0.14,2.86,11.36,0.05
30,NAUKRI,Info Edge (India) Ltd.,COMPUTERS - SOFTWARE,1285841200,37252.19,3.90,0.85,0.25,3.88,12.52,0.05
31,INDIGO,InterGlobe Aviation Ltd.,TRAVEL AND TRANSPORT,3848635000,15586.49,1.63,0.71,0.19,2.48,4.66,0.04
32,LTI,Larsen & Toubro Infotech Ltd.,COMPUTERS - SOFTWARE,174643588,16345.96,1.71,0.73,0.24,2.07,-9.18,0.06
33,LUPIN,Lupin Ltd.,PHARMACEUTICALS,906819370,24471.68,2.56,0.31,0.06,1.94,1.07,0.03
34,MARICO,Marico Ltd.,PERSONAL CARE,1291274628,20533.85,2.15,0.46,0.24,1.42,-4.34,0.03
35,MOTHERSUMI,Motherson Sumi Systems Ltd.,AUTO ANCILLARIES,3157934237,25680.32,2.69,1.30,0.37,3.62,47.64,0.05
36,MUTHOOTFIN,Muthoot Finance Ltd.,FINANCE,4011722160,14077.90,1.47,1.20,0.48,2.13,17.53,0.04
37,NMDC,NMDC Ltd.,MINING,3061849659,11665.65,1.22,0.87,0.31,2.04,20.72,0.06
38,OFSS,Oracle Financial Services Software Ltd.,COMPUTERS - SOFTWARE,430007305,7067.36,0.74,0.57,0.21,1.01,-5.44,0.05
39,PETRONET,Petronet LNG Ltd.,GAS,15000000880,19136.25,2.00,0.62,0.26,1.41,7.66,0.04
40,PIDILITIND,Pidilite Industries Ltd.,CHEMICALS - SPECIALITY,508144280,25701.18,2.69,0.64,0.34,1.41,0.94,0.03
41,PEL,Piramal Enterprises Ltd.,FINANCE,451076712,21866.00,2.29,1.07,0.30,3.34,39.48,0.04
42,PFC,Power Finance Corporation Ltd.,FINANCIAL INSTITUTION,26400814080,14404.28,1.51,0.99,0.45,2.89,12.93,0.05
43,PGHH,Procter & Gamble Hygiene & Health Care Ltd.,PERSONAL CARE,324607360,12161.54,1.27,0.29,0.11,2.46,14.27,0.08
44,PNB,Punjab National Bank,BANKS,20955364450,9844.31,1.03,0.72,0.21,3.39,22.49,0.08
45,SBICARD,SBI Cards and Payment Services Ltd.,FINANCE,9405254560,15075.68,1.58,0.84,0.30,2.28,8.37,0.05
46,SIEMENS,Siemens Ltd.,ELECTRICAL EQUIPMENT,712240510,16470.56,1.72,0.78,0.45,2.73,16.61,0.04
47,TATACONSUM,Tata Consumer Products Ltd.,TEA AND COFFEE,921551715,36488.61,3.82,0.91,0.45,1.53,8.82,0.04
48,TORNTPHARM,Torrent Pharmaceuticals Ltd.,PHARMACEUTICALS,846113600,11916.29,1.25,0.37,0.09,2.13,-6.90,0.04
49,UBL,United Breweries Ltd.,BREW/DISTILLERIES,264405149,12896.81,1.35,0.60,0.28,1.29,-10.64,0.05
50,MCDOWELL-N,United Spirits Ltd.,BREW/DISTILLERIES,1453277430,15941.80,1.67,0.75,0.37,1.00,-7.53,0.03
,,,,,956003.74,,,,,,0.06
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-Mar-2020 to 26-Feb-2021,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-Mar-2020 to 26-Feb-2021,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 26-Feb-2021,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is for a portfolio of Rs. 25 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is the weightage average impact cost,,,,,,,,,,,
