Annexure II-  Nifty 50 Index : November 2017,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
27,IOC,Indian Oil Corporation Ltd.,REFINERIES,48559049640,40126.77,1.02,1.01,0.12,0.89,-5.29,0.02
28,INDUSINDBK,IndusInd Bank Ltd.,BANKS,5988067920,84590.89,2.15,1.02,0.23,1.27,2.14,0.02
29,INFY,Infosys Ltd.,COMPUTERS - SOFTWARE,11484859140,195060.46,4.96,0.74,0.10,1.39,5.88,0.02
30,KOTAKBANK,Kotak Mahindra Bank Ltd.,BANKS,9519408725,133311.70,3.39,0.86,0.19,0.88,-2.41,0.02
31,LT,Larsen & Toubro Ltd.,ENGINEERING,2801091124,149937.37,3.81,1.25,0.34,1.28,-0.47,0.03
32,LUPIN,Lupin Ltd.,PHARMACEUTICALS,903594276,19580.03,0.50,0.80,0.07,3.67,-20.46,0.02
33,M&M,Mahindra & Mahindra Ltd.,AUTOMOBILES - 4 WHEELERS,3105461920,65519.81,1.66,0.93,0.20,1.10,4.59,0.02
34,MARUTI,Maruti Suzuki India Ltd.,AUTOMOBILES - 4 WHEELERS,1510400300,114295.13,2.90,1.08,0.32,0.77,4.72,0.02
35,NTPC,NTPC Ltd.,POWER,82454644000,55265.64,1.40,0.66,0.09,1.21,-0.06,0.03
36,ONGC,Oil & Natural Gas Corporation Ltd.,OIL EXPLORATION/PRODUCTION,64166175900,51003.13,1.30,0.71,0.10,1.68,-5.47,0.03
37,POWERGRID,Power Grid Corporation of India Ltd.,POWER,52315896480,45274.70,1.15,0.59,0.08,1.09,-2.74,0.03
38,RELIANCE,Reliance Industries Ltd.,REFINERIES,65044318560,305702.12,7.77,1.00,0.14,1.40,-2.05,0.02
39,SBIN,State Bank of India,BANKS,8632050393,118906.93,3.02,1.71,0.19,2.35,4.76,0.02
40,SUNPHARMA,Sun Pharmaceutical Industries Ltd.,PHARMACEUTICALS,2399306980,59593.27,1.51,1.02,0.10,1.85,-2.34,0.03
41,TCS,Tata Consultancy Services Ltd.,COMPUTERS - SOFTWARE,1914287591,131247.39,3.33,0.33,0.02,1.02,0.50,0.02
42,TATAMOTORS,Tata Motors Ltd.,AUTOMOBILES - 4 WHEELERS,5774696856,75849.92,1.93,1.66,0.29,1.84,-5.66,0.03
43,TATASTEEL,Tata Steel Ltd.,STEEL AND STEEL PRODUCTS,9712158890,46517.70,1.18,1.61,0.32,1.07,-1.37,0.02
44,TECHM,Tech Mahindra Ltd.,COMPUTERS - SOFTWARE,4881760820,30571.54,0.78,0.57,0.04,1.94,1.49,0.02
45,UPL,UPL Ltd.,PESTICIDES AND AGROCHEMICALS,1016075164,26751.84,0.68,1.06,0.17,1.58,-8.50,0.02
46,ULTRACEMCO,UltraTech Cement Ltd.,CEMENT AND CEMENT PRODUCTS,2745337950,43855.24,1.11,1.10,0.22,1.15,-4.48,0.03
47,VEDL,Vedanta Ltd.,MINING,3717194239,54912.25,1.39,1.92,0.30,1.84,-10.97,0.02
48,WIPRO,Wipro Ltd.,COMPUTERS - SOFTWARE,9733381542,36935.26,0.94,0.46,0.06,0.82,-0.73,0.02
49,YESBANK,Yes Bank Ltd.,BANKS,4580265530,56227.34,1.43,1.28,0.20,1.29,-2.34,0.03
50,ZEEL,Zee Entertainment Enterprises Ltd.,MEDIA & ENTERTAINMENT,960448720,31103.70,0.79,1.04,0.17,1.40,4.84,0.02
,,,,,3936589.52,,,,,,0.02
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-Dec-2016 to 30-Nov 2017,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-Dec-2016 to 30-Nov 2017,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 30-Nov 2017,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is for a portfolio of Rs. 50 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is the weightage average impact cost,,,,,,,,,,,
