Annexure II- Nifty Next 50 Index : Jan 2021,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
30,NAUKRI,Info Edge (India) Ltd.,COMPUTERS - SOFTWARE,1285841200,33107.32,3.73,0.86,0.26,4.32,-8.28,0.05
31,INDIGO,InterGlobe Aviation Ltd.,TRAVEL AND TRANSPORT,3848635000,14891.81,1.68,0.70,0.19,1.92,-10.19,0.04
32,LTI,Larsen & Toubro Infotech Ltd.,COMPUTERS - SOFTWARE,174643588,17999.01,2.03,0.74,0.25,3.28,8.32,0.06
33,LUPIN,Lupin Ltd.,PHARMACEUTICALS,906819370,24213.35,2.73,0.33,0.07,2.28,3.15,0.03
34,MARICO,Marico Ltd.,PERSONAL CARE,1291274628,21466.15,2.42,0.48,0.25,1.16,3.22,0.03
35,MOTHERSUMI,Motherson Sumi Systems Ltd.,AUTO ANCILLARIES,3157934237,17394.22,1.96,1.35,0.41,1.49,-12.26,0.04
36,MUTHOOTFIN,Muthoot Finance Ltd.,FINANCE,4011722160,11978.18,1.35,1.20,0.44,2.03,-8.65,0.04
37,NMDC,NMDC Ltd.,MINING,3061849659,9663.20,1.09,0.95,0.34,2.72,-8.08,0.05
38,OFSS,Oracle Financial Services Software Ltd.,COMPUTERS - SOFTWARE,430007305,7473.60,0.84,0.58,0.21,1.73,0.19,0.05
39,PETRONET,Petronet LNG Ltd.,GAS,15000000880,17775.00,2.00,0.65,0.28,2.10,-4.28,0.04
40,PIDILITIND,Pidilite Industries Ltd.,CHEMICALS - SPECIALITY,508144280,25461.84,2.87,0.64,0.33,1.57,-5.40,0.03
41,PEL,Piramal Enterprises Ltd.,FINANCE,451076712,15676.46,1.76,1.07,0.29,2.79,-8.20,0.03
42,PFC,Power Finance Corporation Ltd.,FINANCIAL INSTITUTION,26400814080,12754.76,1.44,1.02,0.44,1.79,-3.94,0.05
43,PGHH,Procter & Gamble Hygiene & Health Care Ltd.,PERSONAL CARE,324607360,10643.17,1.20,0.26,0.09,0.51,2.11,0.06
44,PNB,Punjab National Bank,BANKS,20955364450,8036.91,0.90,0.72,0.21,2.44,0.91,0.07
45,SBICARD,SBI Cards and Payment Services Ltd.,FINANCE,9405254560,13911.08,1.57,0.87,0.31,2.55,15.86,0.05
46,SIEMENS,Siemens Ltd.,ELECTRICAL EQUIPMENT,712240510,14124.17,1.59,0.77,0.44,1.41,0.69,0.03
47,TATACONSUM,Tata Consumer Products Ltd.,TEA AND COFFEE,921551715,33532.50,3.78,0.94,0.46,1.52,-5.10,0.03
48,TORNTPHARM,Torrent Pharmaceuticals Ltd.,PHARMACEUTICALS,846113600,12799.39,1.44,0.39,0.10,1.67,-6.94,0.03
49,UBL,United Breweries Ltd.,BREW/DISTILLERIES,264405149,14433.19,1.62,0.61,0.28,1.58,9.55,0.05
50,MCDOWELL-N,United Spirits Ltd.,BREW/DISTILLERIES,1453277430,17240.74,1.94,0.77,0.37,2.38,0.08,0.04
,,,,,888225.04,,,,,,0.05
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-Feb-2020 to 29-Jan-2021,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-Feb-2020 to 29-Jan-2021,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 29-Jan-2021,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is for a portfolio of Rs. 25 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is the weightage average impact cost,,,,,,,,,,,
