Annexure II- CNX Nifty Jr. Index : May 2015,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
44,SRTRANSFIN,Shriram Transport Finance Co. Ltd.,FINANCE,2268827360,13818.32,2.57,1.13,0.17,3.83,-15.08,0.08
45,TATACHEM,Tata Chemicals Ltd.,CHEMICALS - INORGANIC,2547562780,7600.27,1.41,1.17,0.34,1.90,1.24,0.07
46,TATAGLOBAL,Tata Global Beverages Ltd.,TEA AND COFFEE,618398570,5869.24,1.09,1.08,0.30,1.36,2.92,0.07
47,TITAN,Titan Company Ltd.,"GEMS, JEWELLERY AND WATCHES",887786160,15766.72,2.93,0.88,0.15,1.89,-1.18,0.10
48,UBL,United Breweries Ltd.,BREW/DISTILLERIES,264405149,6345.84,1.18,0.93,0.14,2.07,2.24,0.09
49,UNIONBANK,Union Bank of India,BANKS,6357788360,4358.15,0.81,1.65,0.29,2.95,20.58,0.08
50,UPL,UPL Ltd.,PESTICIDES AND AGROCHEMICALS,857208548,16627.91,3.09,1.10,0.16,2.86,12.64,0.07
,,,,,537877.88,,,,,,0.08
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-June-2014 to 29-May-2015,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-May-2015 to 29-May-2015,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 29-May-2015,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for CNX Nifty Jr. is for a portfolio of Rs. 25 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for CNX Nifty Jr. is the weightage average impact cost,,,,,,,,,,,
